Provider_Id,ProviderName,DBAName
59343,"Cordova Telephone Cooperative, Inc.",Cordova Telecom Cooperative
59347,Frontier Communications Corporation,Frontier Communications Corporation
59348,Kalona Cooperative Telephone Co,Kalona Cooperative Telephone Co
59349,GCI Communication Corp.,GCI Communication Corp.
59349,GCI Communication Corp.,"Supervision, Inc."
59351,Frontier Communications Corporation,CTC California
59351,Frontier Communications Corporation,CTC Golden State California
59351,Frontier Communications Corporation,CTC Idaho
59351,Frontier Communications Corporation,CTC Illinois
59351,Frontier Communications Corporation,CTC Minnesota Lakes
59351,Frontier Communications Corporation,CTC Minnesota South
59351,Frontier Communications Corporation,CTC Mohave Rural Arizona
59351,Frontier Communications Corporation,CTC Montana
59351,Frontier Communications Corporation,CTC Nebraska
59351,Frontier Communications Corporation,CTC Ogden New York
59351,Frontier Communications Corporation,CTC Oregon
59351,Frontier Communications Corporation,CTC Tennessee
59351,Frontier Communications Corporation,CTC Tuolomne California
59351,Frontier Communications Corporation,CTC Utah
59351,Frontier Communications Corporation,CTC Volunteer State Tennessee
59351,Frontier Communications Corporation,CTC West Virginia Bluefield
59351,Frontier Communications Corporation,CTC West Virginia Mountain State
59351,Frontier Communications Corporation,CTC West Virginia St Marys
59351,Frontier Communications Corporation,CTC White Mountains Arizona
59351,Frontier Communications Corporation,CTC of Nevada North
59351,Frontier Communications Corporation,CTC of Nevada South
59351,Frontier Communications Corporation,CTC of New York Red Hook
59351,Frontier Communications Corporation,CTC of New York Upstate
59351,Frontier Communications Corporation,CTC of New York Western Counties
59351,Frontier Communications Corporation,Commonwealth of Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication Midland  Illinois
59351,Frontier Communications Corporation,Frontier Communication Northwest Idaho  GTE
59351,Frontier Communications Corporation,Frontier Communication Northwest Oregon  GTE
59351,Frontier Communications Corporation,Frontier Communication Northwest Washington  Contel
59351,Frontier Communications Corporation,Frontier Communication Northwest Washington  GTE
59351,Frontier Communications Corporation,Frontier Communication Schuyler  Illinois
59351,Frontier Communications Corporation,Frontier Communication of Alabama
59351,Frontier Communications Corporation,Frontier Communication of Ausable Valley New York
59351,Frontier Communications Corporation,Frontier Communication of Breezewood Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication of Canton Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication of Connecticut
59351,Frontier Communications Corporation,Frontier Communication of Depue  Illinois
59351,Frontier Communications Corporation,Frontier Communication of Fairmount Georgia
59351,Frontier Communications Corporation,Frontier Communication of Georgia
59351,Frontier Communications Corporation,Frontier Communication of Illinois
59351,Frontier Communications Corporation,Frontier Communication of Indiana
59351,Frontier Communications Corporation,Frontier Communication of Iowa
59351,Frontier Communications Corporation,Frontier Communication of Lakeside  Illinois
59351,Frontier Communications Corporation,Frontier Communication of Lakewood Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication of Lamar County
59351,Frontier Communications Corporation,Frontier Communication of Michigan
59351,Frontier Communications Corporation,Frontier Communication of Minnesota
59351,Frontier Communications Corporation,Frontier Communication of Mississippi
59351,Frontier Communications Corporation,Frontier Communication of Mondovi Wisconsin
59351,Frontier Communications Corporation,Frontier Communication of Mt Pulaski Illinois
59351,Frontier Communications Corporation,Frontier Communication of New York
59351,Frontier Communications Corporation,Frontier Communication of Orion  Illinois
59351,Frontier Communications Corporation,Frontier Communication of Oswayo River Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication of Pennsylvania
59351,Frontier Communications Corporation,Frontier Communication of Prairie  Illinois
59351,Frontier Communications Corporation,Frontier Communication of Seneca Gorham New York
59351,Frontier Communications Corporation,Frontier Communication of St Croix Wisconsin
59351,Frontier Communications Corporation,Frontier Communication of Sylvan Lake New York
59351,Frontier Communications Corporation,Frontier Communication of Thorntown  Indiana
59351,Frontier Communications Corporation,Frontier Communication of Viroqua Wisconsin
59351,Frontier Communications Corporation,Frontier Communication of Wisconsin
59351,Frontier Communications Corporation,Frontier Communication of the Carolinas Illinois  Alltel
59351,Frontier Communications Corporation,Frontier Communication of the Carolinas North Carolina  Contel
59351,Frontier Communications Corporation,Frontier Communication of the Carolinas North Carolina  GTE
59351,Frontier Communications Corporation,Frontier Communication of the Carolinas South Carolina  Contel
59351,Frontier Communications Corporation,Frontier Communication of the Carolinas South Carolina  GTE
59351,Frontier Communications Corporation,Frontier Communication of the Southwest Arizona Contel
59351,Frontier Communications Corporation,Frontier Communication of the Southwest California Contel
59351,Frontier Communications Corporation,Frontier Communication of the Southwest Nevada  Contel
59351,Frontier Communications Corporation,Frontier Midstates Indiana  Alltel
59351,Frontier Communications Corporation,Frontier Midstates Michigan  Alltel
59351,Frontier Communications Corporation,Frontier North Illinois  Contel
59351,Frontier Communications Corporation,Frontier North Illinois  GTE
59351,Frontier Communications Corporation,Frontier North Indiana  Contel
59351,Frontier Communications Corporation,Frontier North Indiana  GTE
59351,Frontier Communications Corporation,Frontier North Michigan  GTE
59351,Frontier Communications Corporation,Frontier North Ohio  GTE
59351,Frontier Communications Corporation,Frontier North Wisconsin  GTE
59351,Frontier Communications Corporation,Frontier Telephone of Rochester New York
59351,Frontier Communications Corporation,Frontier West Coast  California
59351,Frontier Communications Corporation,Frontier West Virginia
59351,Frontier Communications Corporation,Frontier of Michigan Ohio
59351,Frontier Communications Corporation,Frontier of the South Alabama
59351,Frontier Communications Corporation,Frontier of the South Florida
59351,Frontier Communications Corporation,GTE SOUTHWEST DBA VERIZON SOUTHWEST INC TX
59351,Frontier Communications Corporation,GTE-SW DBA VERIZON SW INC TX
59351,Frontier Communications Corporation,Global Valley Networks  California
59351,Frontier Communications Corporation,Navajo Communication Arizona
59351,Frontier Communications Corporation,Navajo Communication New Mexico
59351,Frontier Communications Corporation,Navajo Communication Utah
59351,Frontier Communications Corporation,Rhinelander Telco Crandon Wisconsin
59351,Frontier Communications Corporation,Rhinelander Telco Headwaters Wisconsin
59351,Frontier Communications Corporation,Rhinelander Telco Rhinelander Wisconsin
59351,Frontier Communications Corporation,Rhinelander Telco Rib Lake Wisconsin
59351,Frontier Communications Corporation,Frontier Communications Corporation
59353,CRC Communications LLC,Otelco
59354,French Broad Electric Membership Corporation,French Broad Electric Membership Corporation
59358,Cascades Digital Forensics LLC,WIFIBER
59374,CT CUBE INC DBA WEST CENTRAL WIRELESS,West Central Net
59378,"Great Plains Broadband, Inc.","Great Plains Communications, LLC"
59379,"Great Plains Communications, Inc.","Great Plains Communications, LLC"
59385,Venus Telephone Corporation,VenusTelephone
59386,"Visionary Communications, Inc",Mammoth Networks
59386,"Visionary Communications, Inc",Visionary Broadband
59392,Blue Pulse Networks LLC,Blue Pulse Networks LLC
59399,Rowe Wireless Networks LLC,Rowe Internet
59403,"City of Bardstown, KY dba Bardstown Cable TV",Bardstown Cable Internet
59412,"Adak Eagle Enterprises, LLC",Adak Eagle Enterprise
59415,Blossom Telephone Company Inc.,Blossom Telephone
59424,"Metro Fibernet, LLC",Metronet
59425,Accel Wireless,Accel Wireless
59428,Zinnia Networks Inc dba CalDSL,CalDSL
59431,"Carolina West Wireless, Inc.",Carolina West Wireless
59440,"COMMUNITY TELEPHONE COMPANY, INC.",Community Telephone CO
59449,"Silver Star Telephone Company, Inc. dba Silver Star Communications",Silver Star Communications
59450,"Xiber, LLC","Xiber, LLC"
59452,Francisco Caceres,Urban Networks Inc.
59456,Hilltop Broadband,Hilltop Broadband
59457,"laser image, inc.","laser image, inc."
59460,Norvado,Norvado
59466,LightSpeed Technologies LLC,LightSpeed Technologies LLC.
59468,"Belzoni Cable, LLC",Belzoni Cable
59469,Mountain West Technologies Corporation,MWT Broad Deploy
59470,KGT LLC,Mojo Broadband
59472,"THREE RIVER DIGITAL CABLE, L.L.C.",THREE RIVER DIGITAL COMMUNICATIONS
59475,Fastlink Communications,Fastlink Communications LLC.
59477,Mansfield Community Fiber,Mansfield Community Fiber
59483,"VPNet, Inc.","VPNet, Inc."
59484,Ricketts LLC,breckOnline
59485,Hospitality Wireless,Hospitality Wireless
59486,"Smithville Telecom, Inc","Smithville Telecom, LLC"
59487,"Smithville Communications,  Inc.","Smithville Communications, Inc"
59504,"Rice Belt Telephone Company, Inc.","Rice Belt Telephone Company, Inc"
59505,"Visual Link Internet, LC",Visual Link Internet
59513,NexGen Wireless LLC,NexGen Wireless LLC
59520,"Skybeam, Inc.",Rise Broadband
59522,"Airwave Networks, LLC",AirWave
59522,"Airwave Networks, LLC",AirWave Networks
59524,"Albany, Water, Gas and Light Commission",City of Albany Utilites
59525,1990,Good Connections LLC
59532,Berkshire Telephone Corp.,Consolidated Communications
59532,Berkshire Telephone Corp.,Consolidated Communications - Custom Fiber Plan No New Customers
59534,"Telecommunications Management, LLC d/b/a NewWave Communications",NewWave
59538,"Cable One, Inc.",Cable ONE
59539,"1stel, Inc",1stelInc
59550,SCT Broadband,SCT Broadband
59552,"Optimal Home Solutions, LLC",OHS Broadband
59565,"Commnet of Nevada, LLC",Choice Splash
59568,Logonix Corporation,LogonixCoporation
59568,Logonix Corporation,LogonixCorporation
59586,"River Oaks Digital, Inc. d/b/a Signify Communications","River Oaks Digital, Inc."
59589,"Tel-Star Cablevision, Inc.",Tel-Star Cablevision Inc
59600,Intercept Wireless,Intercept Wireless
59613,"BPM, INC.",NOXAPATER
59642,"Interstate Telecommunications Coop., Inc.","Interstate Telecommunications Cooperative, Inc."
59649,Princeton Electric Plant Board,PrincetonElectric
59650,Speed Of Light Broadband,Speed of Light Broadband
59653,JOYTEL,joytel
59656,Siyeh Communications,Siyeh Communications
59662,Searsboro Telephone Company,Searsboro Telephone Company
59667,"Polar Telcom, Inc.","Polar Telcom, INC"
59676,HTX5G,Htx5g
59676,HTX5G,htx5g
59678,"SkyNet Broadband, Inc.",SkyNet Broadband
59693,"GoGig, Inc.","GoGig, Inc."
59705,"Pathwayz Communications, Inc.","Pathwayz Communications, Inc."
59722,Pilot Fiber NY LLC,Pilot
59739,"Consolidated Communications Holdings, Inc.",Consolidated Communications
59773,SkyRider Communications,SkyRiderCommunications
59789,"Consolidated Communications Holdings, Inc.",Consoldiated Communications
59789,"Consolidated Communications Holdings, Inc.",Consolidated Communications
59792,"Personal Network Computing, Inc.",Valley Internet
59799,IRONTON TELEPHONE COMPANY,Ironton Telephone Co
59801,Worldwide Technologies Inc,TurboNet
59805,"MidwayNet, LLC",MidwayNet LLC
59814,"CCI SYSTEMS, INC.",astrea
59852,Cox Communications,Cox Communications
59880,"432 Internet, LLC","432 Internet, LLC"
59883,"Millennium Telcom, LLC dba OneSource Communications",OneSource Communications
59925,"Michigan Access, Inc",M33 Access
59932,Twin Valley Telephone Inc,"Twin Valley Telephone, Inc."
59934,"Twin Valley Communications, Inc","Twin Valley Communications, Inc."
59950,RJW Air LLC,RJWAir L.L.C
59952,"AirFi, Inc.",AirFi
59955,"Southern Fiber Worx, LLC","Southern Fiber Worx, LLC"
59990,ZiTEL LLC,ZiTEL
59991,"325 Internet, LLC","325 Internet, LLC"
59992,Phoenix Broadband,"Phoenix Broadband, LLC"
59996,Inyo Networks. Inc,Inyo Networks
60015,"InteliPort, Inc.",InteliPort
60025,Affinity Technology Solutions,Affinity Technology Solutions
60034,"Ethoplex, LLC","Ethoplex, LLC"
60039,"Planet Networks, Inc.",Planet Networks
60177,"ALASKA COMMUNICATIONS SYSTEMS HOLDING, INC.",ALASKA COMMUNICATIONS
60204,The Montana Internet Corporation,Montana Internet
60204,The Montana Internet Corporation,Montana Internet Boulder
60220,101Netlink,101Netlink
60322,Antietam Cable Television,Antietam Cable Television
60356,Western Iowa Wireless,Western Iowa Wireless
60376,"Twin Lakes Communications, Inc.",Twin Lakes Communications
60432,Arapahoe Telephone Company,Arapahoe Telephone Company
60434,ATCJET.NETLLC,ATCJET.NET LLC
60486,Allo Communications,Allo Communications
60511,"CommZoom, LLC",commZoom
60513,Rebeltec Communications LLC,Rebeltec Communications LLC
60561,"Waitsfield-Fayston Telephone Co., Inc.",Selectronics
60606,"Dunnell Telephone Company, Inc.","Dunnell Telephone Company, Inc."
60615,THE NOVA TELEPHONE COMPANY,THE NOVA TELEPHONE COMPANY
60799,ISP Wireless Group Inc.,ISP Management Inc.
60915,Norvado,Norvado
60990,Suddenlink Communications,Suddenlink Communications
61176,E.L. Automation Inc.,E.L. Internet Northwest
61499,CITY OF WYANDOTTE DEPT. OF MUNICIPAL SERVICE,CITY OF WYANDOTTE
61523,"SonicNet, Inc.",SonicNet Inc.
61539,cns internet services,CNS INTERNET SERVICES
61612,Schaller Telephone Company,Schaller Telephone Company
61674,"Declaration Networks Group, Inc",NeuBeam
61734,"Docomo Pacific, Inc.",Docomo Pacific
61836,Cuba City Telephone Exchange Co,Cuba City Telephone Exchange Co
61892,"Hunt Telecommunications, LLC",Hunt Telecommunications
62343,"Fibercreek Networks, LLC","Fibercreek Networks, LLC"
62382,McNutt Consulting Services,Leapstream
62398,The Nebraska Central Telephone Co.,Nebraska Central Telephone Co.
62559,Blu Space Inc,Blu Space Inc
62620,CONEXIZ Corporation,CONEXIZ Corporation
63132,"Rtec Communications, Inc.",Rtec Communications Inc
63345,"Puerto Rico Telephone Company, Inc.",PRT_CLARO
63501,"Cambridge Telephone Company, Inc.","Cambridge Telephone Company, Inc."
63979,Gervais Telephone Company,DataVision Coop
64012,Chaparral CableVision Inc.,Chaparral CableVision
64012,Chaparral CableVision Inc.,Chaparral Holding Co. Inc.
64053,Interstate Cablevision Company,Interstate Cablevision
64090,Unifi North LLC,UniFi North LLC
64248,"Huntleigh Telecommunications Group, Inc.",Huntleigh Technology Group Inc.
64342,New LisbonTelephone,NEW LISBON
64347,"United Utilities, Inc.","United Utilities, Inc."
64379,"Eastern Oregon Telecom, LLC",Eastern Oregon Telecom
64498,"Cherry Capital Connection, LLC","Cheryy Capital Connection, LLC"
64594,"Irvine Community Television, Inc",Irvine Community Television Inc
64615,"Single Point Global, Inc","Single Point Global, Inc"
64623,"COUNTRY CABLEVISION, INC",COUNTRY CABLEVISION
64654,"CMN-RUS, Inc.",Metronet
64750,Margaretville Telephone Co Inc,Margaretville Telephone Co Inc
64837,"ECO Services, LLC",ECO SERVICES LLC
65031,United Farmers Telephone,United Farmers Telephone
65189,"Northern Telephone Cooperative, Inc.","Northern Telephone Cooperative, Inc."
65221,Christopher Renner,XTech
65221,Christopher Renner,Xtech
65752,Neal Silvers,Backroads Broadband
65830,Sidewinder Networks,"Sidewinder Networks, LLC"
65844,"Telefonica USA, Inc.",Telefonica DATA PR
65844,"Telefonica USA, Inc.",Telefonica USA
65849,"@Link Services, LLC","@Link Services, LLC"
65893,FiberLight,FiberLight
65898,Z FIBER,Z FIBER
65926,"Acadiana Broadband, LLC",Acadiana Broadband
65956,Mason PUD 3,Mason PUD 3
65978,Peoples Telephone Company,NU-Telecom
65985,Nuvera Communications,NU-Telecom
65989,Scott Rice Telephone Company,Nuvera
66006,Mid-Hudson Data Corp,Mid-Hudson Data Corp.
66016,Ducor Telephone Company,Ducor Telephone Company
66037,Taconic Telephone Corp.,Consolidated Communications
66132,Rural Texas Broadband,"Rural Texas Broadband, Inc."
66150,MID-HUDSON CABLEVISION,Mid-Hudson CableVision
66160,"Inter Vista Networking, Inc.","Inter Vista Networking, Inc."
66204,Cellco Partnership,Verizon Wireless
66207,"Bluegrass Fiber, LLC",Bluegrass Fiber
66253,"NGL Connection, LLC",LR Communications Inc
66364,Martek Wireless LLC,Martek Wireless LLC
66457,DM Wireless LLC,DM Wireless
66473,"LR Communications, Inc.",LR Communications Inc
66519,"Communication Specialists Company of Wilmington, LLC","Communication Specialists Company of Wilmington, LLC"
66527,"HiCountryNet, LLC",HiCountryNet
66593,City of Commerce,City of Commerce
66603,Clarksville Connected Utilities,Clarksville Connected Utilities
66622,Country Wireless LLC,Country Wireless
66625,Norvado,Norvado
66677,New Visions Communications Inc,New Visions Communications
66690,"Aureon Communications, LLC",Aureon Communications
66749,"Local TV & Electronics, Inc.",Local TV
